vendor_id,session_id,relationship,relationship_detail
V01,0200,familiar,dating/spouse/romantic_partner
V01,0196,familiar,family-generic
V01,0180,stranger,stranger
V01,0751,stranger,stranger
V01,0745,stranger,stranger
V01,0743,stranger,stranger
V01,0746,stranger,stranger
V01,0509,stranger,stranger
V01,0266,stranger,stranger
V01,0351,stranger,stranger
V01,0752,stranger,stranger
V01,0343,stranger,stranger
V01,0500,stranger,stranger
V01,0501,stranger,stranger
V01,0474,stranger,stranger
V01,0491,stranger,stranger
V01,0475,stranger,stranger
V01,0502,stranger,stranger
V01,0477,stranger,stranger
V01,0470,stranger,stranger
V01,0439,stranger,stranger
V01,0472,stranger,stranger
V01,0438,stranger,stranger
V01,0442,stranger,stranger
V01,0433,stranger,stranger
V01,0441,stranger,stranger
V01,0469,stranger,stranger
V01,0426,stranger,stranger
V01,0428,stranger,stranger
V01,0471,stranger,stranger
V01,0434,stranger,stranger
V01,0432,stranger,stranger
V01,0431,stranger,stranger
V01,0493,stranger,stranger
V01,0427,stranger,stranger
V01,0476,stranger,stranger
V01,0429,stranger,stranger
V01,0492,stranger,stranger
V01,0425,stranger,stranger
V01,0473,stranger,stranger
V01,0430,stranger,stranger
V01,0479,stranger,stranger
V01,0504,stranger,stranger
V01,0503,stranger,stranger
V01,0490,stranger,stranger
V01,0555,stranger,stranger
V01,0213,stranger,stranger
V01,0217,stranger,stranger
V01,0142,stranger,stranger
V01,0147,stranger,stranger
V01,0358,stranger,stranger
V01,0360,stranger,stranger
V01,0368,stranger,stranger
V01,0361,stranger,stranger
V01,0357,stranger,stranger
V01,0644,stranger,stranger
V01,0209,stranger,stranger
V01,0218,familiar,friends
V01,0207,stranger,stranger
V01,0208,stranger,stranger
V01,0211,stranger,stranger
V01,0157,familiar,friends
V01,0156,stranger,stranger
V01,0210,stranger,stranger
V01,0354,stranger,stranger
V01,0355,stranger,stranger
V01,0356,stranger,stranger
V01,0212,stranger,stranger
V01,0216,stranger,stranger
V01,0604,stranger,stranger
V01,0603,stranger,stranger
V01,0597,stranger,stranger
V01,0551,stranger,stranger
V01,0606,stranger,stranger
V01,0602,stranger,stranger
V01,0549,stranger,stranger
V01,0569,stranger,stranger
V01,0600,stranger,stranger
V01,0544,stranger,stranger
V01,0517,stranger,stranger
V01,0546,stranger,stranger
V01,0558,stranger,stranger
V01,0514,stranger,stranger
V01,0599,stranger,stranger
V01,0520,stranger,stranger
V01,0607,stranger,stranger
V01,0550,stranger,stranger
V01,0508,stranger,stranger
V01,0561,stranger,stranger
V01,0548,stranger,stranger
V01,0506,stranger,stranger
V01,0594,stranger,stranger
V01,0601,stranger,stranger
V01,0564,stranger,stranger
V01,0513,stranger,stranger
V01,0565,stranger,stranger
V01,0552,stranger,stranger
V01,0515,stranger,stranger
V01,0559,stranger,stranger
V01,0538,stranger,stranger
V01,0554,stranger,stranger
V01,0608,stranger,stranger
V01,0512,stranger,stranger
V01,0605,stranger,stranger
V01,0596,stranger,stranger
V01,0560,stranger,stranger
V01,0543,stranger,stranger
V01,0507,stranger,stranger
V01,0519,stranger,stranger
V01,0562,stranger,stranger
V01,0547,stranger,stranger
V01,0566,stranger,stranger
V01,0573,stranger,stranger
V01,0563,stranger,stranger
V01,0571,stranger,stranger
V01,0567,stranger,stranger
V01,0568,stranger,stranger
V01,0588,familiar,dating/spouse/romantic_partner
V01,0591,stranger,stranger
V01,0542,stranger,stranger
V01,0572,stranger,stranger
V01,0570,stranger,stranger
V01,0598,stranger,stranger
V01,0589,stranger,stranger
V01,0593,stranger,stranger
V01,0610,stranger,stranger
V01,0518,stranger,stranger
V01,0633,stranger,stranger
V01,0510,stranger,stranger
V01,0590,stranger,stranger
V01,0615,stranger,stranger
V01,0595,stranger,stranger
V01,0616,stranger,stranger
V01,0611,stranger,stranger
V01,0632,stranger,stranger
V01,0629,stranger,stranger
V01,0613,stranger,stranger
V01,0612,stranger,stranger
V01,0614,stranger,stranger
V01,0631,stranger,stranger
V01,0635,stranger,stranger
V01,0618,stranger,stranger
V01,0621,stranger,stranger
V01,0620,stranger,stranger
V01,0650,stranger,stranger
V01,0624,stranger,stranger
V01,0627,stranger,stranger
V01,0647,stranger,stranger
V01,0625,stranger,stranger
V01,0628,stranger,stranger
V01,0643,stranger,stranger
V01,0642,stranger,stranger
V01,0626,stranger,stranger
V01,0638,stranger,stranger
V01,0630,stranger,stranger
V01,0622,stranger,stranger
V01,0617,stranger,stranger
V01,0641,stranger,stranger
V01,0623,stranger,stranger
V01,0619,stranger,stranger
V01,0648,stranger,stranger
V01,0637,stranger,stranger
V01,0640,stranger,stranger
V01,0645,stranger,stranger
V01,0734,stranger,stranger
V01,0346,stranger,stranger
V01,0129,stranger,stranger
V01,0151,stranger,stranger
V01,0116,stranger,stranger
V01,0103,stranger,stranger
V01,0153,stranger,stranger
V01,0159,stranger,stranger
V01,0113,stranger,stranger
V01,0150,familiar,friends
V01,0154,stranger,stranger
V01,0114,stranger,stranger
V01,0125,stranger,stranger
V01,0109,stranger,stranger
V01,0105,stranger,stranger
V01,0108,stranger,stranger
V01,0096,stranger,stranger
V01,0117,stranger,stranger
V01,0130,stranger,stranger
V01,0152,stranger,stranger
V01,0118,stranger,stranger
V01,0107,stranger,stranger
V01,0127,stranger,stranger
V01,0095,stranger,stranger
V01,0158,stranger,stranger
V01,0119,stranger,stranger
V01,0093,stranger,stranger
V01,0099,stranger,stranger
V01,0137,stranger,stranger
V01,0104,familiar,friends
V01,0101,stranger,stranger
V01,0138,stranger,stranger
V01,0131,stranger,stranger
V01,0097,stranger,stranger
V01,0134,stranger,stranger
V01,0139,familiar,dating/spouse/romantic_partner
V01,0933,stranger,stranger
V01,0143,stranger,stranger
V01,0144,stranger,stranger
V01,0140,stranger,stranger
V01,0936,stranger,stranger
V01,0937,stranger,stranger
V01,0876,stranger,stranger
V01,0935,stranger,stranger
V01,0934,stranger,stranger
V01,0074,stranger,stranger
V01,0083,stranger,stranger
V01,0646,stranger,stranger
V02,5321,stranger,stranger
V02,5336,familiar,friends
V02,5315,stranger,stranger
V02,5299,stranger,stranger
V02,5326,stranger,stranger
V02,5329,familiar,friends
V02,5405,familiar,friends
V02,5328,stranger,stranger
V02,5401,familiar,friends
V02,5308,familiar,family-generic
V02,5319,familiar,friends
V02,5327,stranger,stranger
V02,5332,stranger,stranger
V02,5293,stranger,stranger
V02,5312,stranger,stranger
V02,5323,stranger,stranger
V02,5322,stranger,stranger
V02,5331,stranger,stranger
V02,5309,familiar,friends
V02,5406,familiar,friends
V02,5324,stranger,stranger
V02,5313,stranger,stranger
V02,5316,familiar,friends
V02,5285,stranger,stranger
V02,5287,familiar,friends
V02,5294,stranger,stranger
V02,5297,familiar,family-generic
V02,5335,familiar,friends
V02,5339,familiar,friends
V02,5283,stranger,stranger
V02,5295,stranger,stranger
V02,5291,stranger,stranger
V02,5314,stranger,stranger
V02,5306,familiar,family-generic
V02,5186,familiar,friends
V02,5302,stranger,stranger
V02,5280,stranger,stranger
V02,5304,stranger,stranger
V02,5282,familiar,friends
V02,5402,familiar,friends
V02,5298,stranger,stranger
V02,5256,familiar,friends
V02,5250,familiar,friends
V02,5277,familiar,family-generic
V02,5279,stranger,stranger
V02,5268,familiar,friends
V02,5254,familiar,friends
V02,3653,stranger,stranger
V02,5262,familiar,family-generic
V02,5403,familiar,friends
V02,5257,familiar,friends
V02,5263,familiar,friends
V02,5278,familiar,friends
V02,5195,familiar,dating/spouse/romantic_partner
V02,5260,familiar,friends
V02,5258,familiar,friends
V02,5255,familiar,friends
V02,5270,stranger,stranger
V02,5244,familiar,friends
V02,3545,stranger,stranger
V02,3649,stranger,stranger
V02,3655,stranger,stranger
V02,3575,familiar,friends
V02,3646,stranger,stranger
V02,3654,stranger,stranger
V02,3543,stranger,stranger
V02,3530,stranger,stranger
V02,3603,familiar,friends
V02,5239,familiar,friends
V02,3540,stranger,stranger
V02,5264,familiar,friends
V02,3529,familiar,friends
V02,3609,familiar,friends
V02,3608,familiar,friends
V02,3526,stranger,stranger
V02,3128,familiar,friends
V02,3629,stranger,stranger
V02,3531,stranger,stranger
V02,3570,stranger,stranger
V02,5317,stranger,stranger
V02,3610,familiar,friends
V02,3536,stranger,stranger
V02,3648,stranger,stranger
V02,3442,stranger,stranger
V02,5246,familiar,friends
V02,3542,stranger,stranger
V02,3538,stranger,stranger
V02,3547,stranger,stranger
V02,5305,familiar,friends
V02,5701,familiar,coworkers
V02,5337,familiar,friends
V02,3551,stranger,stranger
V02,3546,stranger,stranger
V02,5301,familiar,friends
V02,5273,familiar,friends
V02,5296,stranger,stranger
V02,5286,stranger,stranger
V02,5271,stranger,stranger
V02,3607,stranger,stranger
V02,5310,familiar,family-generic
V02,3640,familiar,familiar-generic
V02,5290,stranger,stranger
V02,3580,stranger,stranger
V02,3576,familiar,friends
V02,3636,stranger,stranger
V02,3172,stranger,stranger
V02,3612,familiar,friends
V02,3534,stranger,stranger
V02,3532,familiar,friends
V02,3635,stranger,stranger
V02,3577,stranger,stranger
V02,3549,stranger,stranger
V02,3638,familiar,friends
V02,5269,stranger,stranger
V02,5288,stranger,stranger
V02,5311,stranger,stranger
V02,5289,familiar,friends
V02,5272,stranger,stranger
V02,3591,familiar,friends
V02,3631,stranger,stranger
V02,5330,familiar,family-generic
V02,5292,stranger,stranger
V02,3541,familiar,friends
V02,5248,familiar,friends
V02,3559,familiar,friends
V02,3587,stranger,stranger
V02,5325,stranger,stranger
V02,3574,stranger,stranger
V02,3535,stranger,stranger
V02,3581,stranger,stranger
V02,3527,stranger,stranger
V02,3544,stranger,stranger
V02,3555,familiar,friends
V02,3554,familiar,friends
V02,3585,stranger,stranger
V02,3565,stranger,stranger
V02,5252,stranger,stranger
V02,3560,familiar,friends
V02,3558,stranger,stranger
V02,5253,familiar,friends
V02,5303,familiar,friends
V02,3598,stranger,stranger
V02,5261,familiar,friends
V02,5281,familiar,friends
V02,3552,familiar,friends
V02,3588,stranger,stranger
V02,3563,stranger,stranger
V02,3528,stranger,stranger
V02,3584,familiar,friends
V02,3569,stranger,stranger
V02,3614,familiar,friends
V02,3553,familiar,friends
V02,3556,stranger,stranger
V02,3525,familiar,friends
V02,3572,stranger,stranger
V02,5404,familiar,friends
V02,5267,familiar,friends
V02,3561,familiar,friends
V02,3562,familiar,friends
V02,3557,familiar,friends
V02,5407,familiar,classmates
V02,3564,stranger,stranger
V02,5275,familiar,friends
V02,3615,familiar,friends
V02,3583,familiar,friends
V02,3634,stranger,stranger
V02,5318,familiar,friends
V02,3571,stranger,stranger
V02,3578,familiar,friends
V02,5703,stranger,stranger
V02,3579,stranger,stranger
V02,3616,stranger,stranger
V02,3568,stranger,stranger
V02,3573,familiar,friends
V02,5307,stranger,stranger
V02,3567,stranger,stranger
V02,3589,stranger,stranger
V02,5300,stranger,stranger
V02,3593,stranger,stranger
V02,3586,stranger,stranger
V02,3594,familiar,friends
V02,3650,stranger,stranger
V02,3592,stranger,stranger
V02,3596,stranger,stranger
V02,3597,stranger,stranger
V02,3599,stranger,stranger
V02,3602,stranger,stranger
V02,3600,familiar,friends
V02,3595,stranger,stranger
V02,3590,stranger,stranger
V02,3539,stranger,stranger
V02,3533,stranger,stranger
V02,3604,familiar,friends
V02,3613,familiar,friends
V02,3605,stranger,stranger
V02,3651,stranger,stranger
V02,3606,familiar,friends
V02,3611,stranger,stranger
V02,3617,stranger,stranger
V02,3566,stranger,stranger
V02,3644,stranger,stranger
V02,5334,familiar,dating/spouse/romantic_partner
V02,3620,familiar,friends
V02,3537,stranger,stranger
V02,3641,familiar,friends
V02,3647,stranger,stranger
V02,3622,stranger,stranger
V02,3618,familiar,friends
V02,3619,stranger,stranger
V02,3623,familiar,friends
V02,5284,stranger,stranger
V02,3633,stranger,stranger
V02,5259,familiar,friends
V02,3652,stranger,stranger
V02,3625,familiar,friends
V02,3637,stranger,stranger
V02,5408,familiar,friends
V02,3639,stranger,stranger
V02,3624,familiar,friends
V02,5249,familiar,friends
V02,3601,stranger,stranger
V02,3643,stranger,stranger
V02,3642,stranger,stranger
V02,3488,stranger,stranger
V02,5243,stranger,stranger
V02,5338,familiar,friends
V02,5201,stranger,stranger
V02,5247,stranger,stranger
V02,5242,stranger,stranger
V02,3454,stranger,stranger
V02,3444,stranger,stranger
V02,5240,stranger,stranger
V02,3487,stranger,stranger
V02,3645,stranger,stranger
V02,5251,stranger,stranger
V02,3475,stranger,stranger
V02,5197,familiar,dating/spouse/romantic_partner
V02,3474,stranger,stranger
V02,3478,familiar,friends
V02,3494,familiar,friends
V02,3464,familiar,friends
V02,5233,stranger,stranger
V02,3467,familiar,friends
V02,3486,stranger,stranger
V02,3470,familiar,friends
V02,3468,stranger,stranger
V02,3477,familiar,dating/spouse/romantic_partner
V02,3473,stranger,stranger
V02,3498,stranger,stranger
V02,3463,stranger,stranger
V02,3460,stranger,stranger
V02,3472,stranger,stranger
V02,3458,stranger,stranger
V02,3492,stranger,stranger
V02,5231,stranger,stranger
V02,3461,stranger,stranger
V02,3484,familiar,friends
V02,3441,stranger,stranger
V02,3452,stranger,stranger
V02,3471,stranger,stranger
V02,3502,stranger,stranger
V02,3480,stranger,stranger
V02,3491,stranger,stranger
V02,5238,stranger,stranger
V02,5235,stranger,stranger
V02,3450,familiar,friends
V02,3481,familiar,friends
V02,3495,stranger,stranger
V02,3449,stranger,stranger
V02,3459,stranger,stranger
V02,3462,familiar,friends
V02,3517,stranger,stranger
V02,5237,familiar,friends
V02,5203,stranger,stranger
V02,3469,familiar,friends
V02,3451,familiar,friends
V02,3493,stranger,stranger
V02,3457,stranger,stranger
V02,3466,stranger,stranger
V02,3465,stranger,stranger
V02,3507,stranger,stranger
V02,5191,familiar,siblings
V02,5215,familiar,friends
V02,3448,stranger,stranger
V02,5224,familiar,friends
V02,3508,stranger,stranger
V02,3511,familiar,family-generic
V02,3443,stranger,stranger
V02,3496,familiar,friends
V02,5204,familiar,friends
V02,3490,stranger,stranger
V02,3503,stranger,stranger
V02,3440,stranger,stranger
V02,3456,stranger,stranger
V02,5222,familiar,friends
V02,3455,stranger,stranger
V02,5220,familiar,friends
V02,3524,familiar,friends
V02,3506,stranger,stranger
V02,3445,stranger,stranger
V02,3447,stranger,stranger
V02,3521,stranger,stranger
V02,5207,familiar,friends
V02,3479,stranger,stranger
V02,3483,familiar,friends
V02,3499,stranger,stranger
V02,3446,stranger,stranger
V02,3497,familiar,friends
V02,5202,familiar,friends
V02,5208,familiar,friends
V02,5232,stranger,stranger
V02,3482,stranger,stranger
V02,3504,familiar,friends
V02,5241,stranger,stranger
V02,5198,stranger,stranger
V02,3514,stranger,stranger
V02,3505,stranger,stranger
V02,3513,stranger,stranger
V02,3509,stranger,stranger
V02,3515,stranger,stranger
V02,3519,stranger,stranger
V02,3518,stranger,stranger
V02,3501,stranger,stranger
V02,3512,stranger,stranger
V02,3516,stranger,stranger
V02,5236,stranger,stranger
V02,5192,familiar,dating/spouse/romantic_partner
V02,3522,stranger,stranger
V02,5221,familiar,friends
V02,5182,stranger,stranger
V02,5187,familiar,friends
V02,5185,stranger,stranger
V02,5188,stranger,stranger
V02,5190,familiar,friends
V02,5189,familiar,friends
V02,3520,familiar,friends
V02,5087,familiar,dating/spouse/romantic_partner
V02,5194,familiar,friends
V02,3485,stranger,stranger
V02,5209,stranger,stranger
V02,5206,familiar,friends
V02,3500,stranger,stranger
V02,5196,familiar,family-generic
V02,5193,familiar,friends
V02,5213,familiar,friends
V02,5212,familiar,friends
V02,5227,stranger,stranger
V02,5200,familiar,friends
V02,5228,familiar,friends
V02,5211,familiar,friends
V02,5210,familiar,friends
V02,5176,familiar,friends
V02,5234,familiar,friends
V02,5216,familiar,friends
V02,3510,familiar,friends
V02,5160,familiar,friends
V02,5219,stranger,stranger
V02,5214,stranger,stranger
V02,3523,stranger,stranger
V02,5218,familiar,family-generic
V02,5223,familiar,friends
V02,5230,stranger,stranger
V02,5226,stranger,stranger
V02,5217,familiar,dating/spouse/romantic_partner
V02,5181,familiar,family-generic
V02,5229,familiar,family-generic
V02,5205,stranger,stranger
V02,3453,stranger,stranger
V02,5225,familiar,friends
V02,5165,stranger,stranger
V02,5178,stranger,stranger
V02,5180,familiar,friends
V02,5170,familiar,friends
V02,5151,familiar,family-generic
V02,5173,familiar,friends
V02,5177,familiar,family-generic
V02,5172,familiar,dating/spouse/romantic_partner
V02,5164,stranger,stranger
V02,5162,familiar,family-generic
V02,5159,stranger,stranger
V02,5157,familiar,friends
V02,5161,familiar,family-generic
V02,5156,familiar,friends
V02,5158,stranger,stranger
V02,5150,familiar,dating/spouse/romantic_partner
V02,5154,familiar,friends
V02,3393,stranger,stranger
V02,5155,familiar,friends
V02,5152,stranger,stranger
V02,3368,stranger,stranger
V02,5153,familiar,friends
V02,3382,familiar,friends
V02,3362,familiar,classmates
V02,3374,stranger,stranger
V02,3384,familiar,friends
V02,3367,stranger,stranger
V02,3387,stranger,stranger
V02,3378,familiar,friends
V02,3356,stranger,stranger
V02,3376,familiar,friends
V02,3360,familiar,classmates
V02,5166,stranger,stranger
V02,3366,stranger,stranger
V02,3379,stranger,stranger
V02,3361,familiar,classmates
V02,3357,stranger,stranger
V02,3385,familiar,friends
V02,3391,stranger,stranger
V02,3364,stranger,stranger
V02,3394,familiar,friends
V02,3363,familiar,classmates
V02,3370,familiar,classmates
V02,3421,stranger,stranger
V02,5179,stranger,stranger
V02,3372,stranger,stranger
V02,3392,stranger,stranger
V02,5129,familiar,friends
V02,5163,stranger,stranger
V02,5136,familiar,friends
V02,3396,stranger,stranger
V02,3365,familiar,classmates
V02,3375,familiar,friends
V02,3395,stranger,stranger
V02,3358,stranger,stranger
V02,3397,stranger,stranger
V02,3431,stranger,stranger
V02,3381,stranger,stranger
V02,5148,familiar,roommates
V02,3438,stranger,stranger
V02,5134,familiar,friends
V02,3359,stranger,stranger
V02,3425,stranger,stranger
V02,5126,familiar,friends
V02,3415,stranger,stranger
V02,5183,familiar,friends
V02,3373,stranger,stranger
V02,3386,stranger,stranger
V02,3409,stranger,stranger
V02,5079,familiar,dating/spouse/romantic_partner
V02,5135,familiar,friends
V02,5167,familiar,dating/spouse/romantic_partner
V02,3398,stranger,stranger
V02,3399,stranger,stranger
V02,3400,stranger,stranger
V02,3424,stranger,stranger
V02,3406,stranger,stranger
V02,3369,stranger,stranger
V02,3401,familiar,friends
V02,3404,stranger,stranger
V02,5062,stranger,stranger
V02,3408,stranger,stranger
V02,5130,familiar,friends
V02,3410,stranger,stranger
V02,3407,familiar,friends
V02,3402,stranger,stranger
V02,5168,stranger,stranger
V02,3413,stranger,stranger
V02,5174,familiar,friends
V02,3414,stranger,stranger
V02,3423,stranger,stranger
V02,3390,familiar,friends
V02,3418,familiar,dating/spouse/romantic_partner
V02,3411,stranger,stranger
V02,3416,stranger,stranger
V02,3428,stranger,stranger
V02,3429,stranger,stranger
V02,3419,stranger,stranger
V02,3432,familiar,classmates
V02,3427,stranger,stranger
V02,3426,stranger,stranger
V02,3371,stranger,stranger
V02,3435,stranger,stranger
V02,3436,stranger,stranger
V02,3422,familiar,dating/spouse/romantic_partner
V02,3433,stranger,stranger
V02,5128,familiar,dating/spouse/romantic_partner
V02,3420,stranger,stranger
V02,5131,familiar,friends
V02,3380,familiar,friends
V02,5105,familiar,family-generic
V02,5127,stranger,stranger
V02,3439,stranger,stranger
V02,5058,familiar,dating/spouse/romantic_partner
V02,5133,familiar,friends
V02,5132,familiar,friends
V02,3405,stranger,stranger
V02,5147,familiar,friends
V02,3403,familiar,friends
V02,3377,familiar,friends
V02,5106,familiar,friends
V02,3412,stranger,stranger
V02,3417,stranger,stranger
V02,5055,familiar,friends
V02,5118,familiar,family-generic
V02,5184,stranger,stranger
V02,3430,stranger,stranger
V02,5171,familiar,friends
V02,3383,stranger,stranger
V02,3437,stranger,stranger
V02,5073,familiar,siblings
V02,5139,familiar,friends
V02,5175,familiar,family-generic
V02,5141,familiar,friends
V02,5138,familiar,friends
V02,3389,stranger,stranger
V02,5145,familiar,friends
V02,5137,familiar,friends
V02,5142,familiar,friends
V02,5144,familiar,friends
V02,5102,familiar,dating/spouse/romantic_partner
V02,3434,familiar,classmates
V02,5123,familiar,friends
V02,5143,familiar,friends
V02,5121,familiar,friends
V02,5146,familiar,family-generic
V02,5149,familiar,family-generic
V02,5117,familiar,friends
V02,5116,familiar,friends
V02,5112,familiar,family-generic
V02,5101,familiar,dating/spouse/romantic_partner
V02,5107,familiar,family-generic
V02,5120,familiar,friends
V02,5103,familiar,dating/spouse/romantic_partner
V02,5111,familiar,family-generic
V02,5122,familiar,friends
V02,5109,familiar,friends
V02,5110,familiar,dating/spouse/romantic_partner
V02,5095,familiar,family-generic
V02,5094,familiar,family-generic
V02,5100,familiar,dating/spouse/romantic_partner
V02,5093,stranger,stranger
V02,5114,familiar,friends
V02,5099,familiar,friends
V02,5075,familiar,dating/spouse/romantic_partner
V02,5091,familiar,friends
V02,5076,familiar,dating/spouse/romantic_partner
V02,5090,familiar,friends
V02,5115,familiar,friends
V02,5088,familiar,friends
V02,5084,familiar,dating/spouse/romantic_partner
V02,3337,stranger,stranger
V02,5083,familiar,friends
V02,3324,familiar,classmates
V02,3322,familiar,classmates
V02,5086,familiar,friends
V02,3343,stranger,stranger
V02,5108,familiar,friends
V02,3327,familiar,classmates
V02,5074,familiar,neighbors
V02,5092,familiar,friends
V02,3318,stranger,stranger
V02,3321,stranger,stranger
V02,5081,familiar,family-generic
V02,5089,familiar,friends
V02,3323,familiar,classmates
V02,3329,familiar,classmates
V02,5097,familiar,friends
V02,3347,stranger,stranger
V02,5065,familiar,dating/spouse/romantic_partner
V02,3333,familiar,classmates
V02,5039,familiar,friends
V02,3319,stranger,stranger
V02,5113,stranger,stranger
V02,3317,stranger,stranger
V02,5098,familiar,friends
V02,5085,familiar,friends
V02,3342,stranger,stranger
V02,5119,familiar,friends
V02,5082,familiar,dating/spouse/romantic_partner
V02,5096,familiar,friends
V02,5124,familiar,dating/spouse/romantic_partner
V02,3353,stranger,stranger
V02,3328,familiar,classmates
V02,3354,stranger,stranger
V02,3340,stranger,stranger
V02,5125,familiar,dating/spouse/romantic_partner
V02,5104,familiar,dating/spouse/romantic_partner
V02,3341,stranger,stranger
V02,3350,familiar,classmates
V02,3336,stranger,stranger
V02,3346,familiar,classmates
V02,3335,stranger,stranger
V02,5070,familiar,dating/spouse/romantic_partner
V02,5060,stranger,stranger
V02,3332,stranger,stranger
V02,5059,familiar,dating/spouse/romantic_partner
V02,3348,familiar,classmates
V02,3334,stranger,stranger
V02,3325,stranger,stranger
V02,3338,stranger,stranger
V02,3355,stranger,stranger
V02,3344,stranger,stranger
V02,3326,stranger,stranger
V02,3352,familiar,classmates
V02,3351,familiar,classmates
V02,3349,familiar,classmates
V02,3330,stranger,stranger
V02,5078,familiar,friends
V02,5072,familiar,siblings
V02,3345,stranger,stranger
V02,5050,familiar,friends
V02,5077,stranger,stranger
V02,5069,familiar,friends
V02,5054,familiar,dating/spouse/romantic_partner
V02,5053,familiar,dating/spouse/romantic_partner
V02,5064,familiar,friends
V02,5066,familiar,dating/spouse/romantic_partner
V02,5063,familiar,friends
V02,5047,familiar,friends
V02,5049,familiar,friends
V02,3302,stranger,stranger
V02,3315,familiar,friends
V02,3308,stranger,stranger
V02,3309,stranger,stranger
V02,3313,stranger,stranger
V02,3297,familiar,friends
V02,3293,stranger,stranger
V02,3299,familiar,friends
V02,5056,familiar,friends
V02,3245,stranger,stranger
V02,3303,familiar,friends
V02,3294,familiar,family-generic
V02,5068,familiar,friends
V02,3286,stranger,stranger
V02,3244,familiar,friends
V02,3307,stranger,stranger
V02,3247,familiar,classmates
V02,3265,stranger,stranger
V02,3306,stranger,stranger
V02,5057,familiar,friends
V02,3238,stranger,stranger
V02,3248,stranger,stranger
V02,3267,familiar,friends
V02,3259,stranger,stranger
V02,3235,familiar,classmates
V02,3241,familiar,friends
V02,3310,stranger,stranger
V02,3281,familiar,friends
V02,5067,familiar,friends
V02,3234,familiar,friends
V02,3275,familiar,friends
V02,3237,familiar,friends
V02,3260,familiar,classmates
V02,3314,familiar,friends
V02,3285,stranger,stranger
V02,3242,familiar,friends
V02,3273,familiar,friends
V02,3304,stranger,stranger
V02,3256,stranger,stranger
V02,3268,stranger,stranger
V02,3312,stranger,stranger
V02,3269,familiar,classmates
V02,5051,stranger,stranger
V02,3287,stranger,stranger
V02,3311,stranger,stranger
V02,3236,stranger,stranger
V02,3253,stranger,stranger
V02,3282,stranger,stranger
V02,3233,stranger,stranger
V02,3295,stranger,stranger
V02,3298,familiar,family-generic
V02,5048,familiar,friends
V02,5071,familiar,friends
V02,3240,familiar,friends
V02,5052,familiar,friends
V02,3243,stranger,stranger
V02,3279,stranger,stranger
V02,3305,stranger,stranger
V02,3249,familiar,classmates
V02,3250,familiar,classmates
V02,3271,stranger,stranger
V02,3252,familiar,classmates
V02,3239,stranger,stranger
V02,3246,stranger,stranger
V02,3254,stranger,stranger
V02,3255,familiar,friends
V02,3257,stranger,stranger
V02,3274,stranger,stranger
V02,3258,stranger,stranger
V02,3277,stranger,stranger
V02,3272,stranger,stranger
V02,3292,stranger,stranger
V02,3289,stranger,stranger
V02,3251,familiar,classmates
V02,3264,familiar,friends
V02,3261,stranger,stranger
V02,3296,stranger,stranger
V02,3278,familiar,friends
V02,3263,familiar,friends
V02,3266,stranger,stranger
V02,3262,familiar,dating/spouse/romantic_partner
V02,3288,familiar,friends
V02,3276,stranger,stranger
V02,3283,stranger,stranger
V02,3280,stranger,stranger
V02,3291,stranger,stranger
V02,3284,stranger,stranger
V02,5027,stranger,stranger
V02,5026,familiar,friends
V02,5022,familiar,friends
V02,3290,stranger,stranger
V02,5024,stranger,stranger
V02,3137,familiar,friends
V02,3134,familiar,friends
V02,3146,stranger,stranger
V02,3143,stranger,stranger
V02,3142,familiar,friends
V02,3135,familiar,friends
V02,3129,stranger,stranger
V02,3167,stranger,stranger
V02,5014,familiar,family-generic
V02,3120,stranger,stranger
V02,5020,stranger,stranger
V02,3131,stranger,stranger
V02,3140,stranger,stranger
V02,3138,stranger,stranger
V02,5013,familiar,dating/spouse/romantic_partner
V02,3130,stranger,stranger
V02,3148,familiar,friends
V02,3168,familiar,friends
V02,3144,stranger,stranger
V02,3110,stranger,stranger
V02,5010,familiar,family-generic
V02,3132,stranger,stranger
V02,3145,stranger,stranger
V02,5008,familiar,friends
V02,3141,stranger,stranger
V02,3136,familiar,friends
V02,3149,stranger,stranger
V02,3158,stranger,stranger
V02,3150,stranger,stranger
V02,5019,familiar,friends
V02,3152,stranger,stranger
V02,3133,familiar,friends
V02,3147,familiar,friends
V02,5001,familiar,friends
V02,5012,familiar,friends
V02,3159,stranger,stranger
V02,3160,familiar,friends
V02,3154,familiar,friends
V02,3162,stranger,stranger
V02,3169,stranger,stranger
V02,3156,stranger,stranger
V02,3164,familiar,friends
V02,3165,stranger,stranger
V02,3153,stranger,stranger
V02,3163,familiar,friends
V02,3157,stranger,stranger
V02,3166,stranger,stranger
V02,5015,familiar,family-generic
V02,3171,familiar,dating/spouse/romantic_partner
V02,3155,familiar,friends
V02,3111,stranger,stranger
V02,3170,stranger,stranger
V02,3139,stranger,stranger
V02,3117,familiar,friends
V02,5018,familiar,friends
V02,5016,familiar,friends
V02,5017,familiar,friends
V02,3116,stranger,stranger
V02,5009,familiar,friends
V02,5005,stranger,stranger
V02,5003,familiar,friends
V02,5002,familiar,friends
V02,3097,stranger,stranger
V02,5007,familiar,friends
V02,3106,stranger,stranger
V02,5004,familiar,friends
V02,3086,stranger,stranger
V02,3090,stranger,stranger
V02,3102,stranger,stranger
V02,3089,stranger,stranger
V02,3119,familiar,friends
V02,5006,familiar,dating/spouse/romantic_partner
